,seed,lr,alpha,beta,full acc,full f1,partial acc,partial f1,best faith,avg certainty,what is og
136,96475,0.001,0.7,0.65,0.5215686274509804,0.21794871794871792,0.8866666666666667,0.6666666666666666,-4.0531158447265625e-06,0.46788517395655316,og beta
137,96475,0.001,0.8,0.65,0.5098039215686274,0.20382165605095542,0.8666666666666667,0.6153846153846154,-4.0531158447265625e-06,0.47378145654996234,og beta
138,96475,0.001,0.9,0.65,0.5098039215686274,0.2236024844720497,0.8666666666666667,0.6428571428571429,-4.0531158447265625e-06,0.47998748123645785,og beta
139,96475,0.001,1.0,0.65,0.5019607843137255,0.2303030303030303,0.8533333333333334,0.6333333333333334,-4.0531158447265625e-06,0.48727621118227643,og beta
140,8377,0.001,0.55,0.1,0.47843137254901963,0.25698324022346364,0.8133333333333334,0.6216216216216217,-4.0531158447265625e-06,0.49814956525961557,og alpha
141,8377,0.001,0.55,0.2,0.40784313725490196,0.2561576354679803,0.6933333333333334,0.5306122448979591,-4.0531158447265625e-06,0.5078915017843246,og alpha
142,8377,0.001,0.55,0.3,0.2980392156862745,0.2510460251046025,0.5066666666666667,0.44776119402985076,-4.0531158447265625e-06,0.5162205040454865,og alpha
143,8377,0.001,0.55,0.4,0.2627450980392157,0.25396825396825395,0.44666666666666666,0.435374149659864,-4.0531158447265625e-06,0.5208789326747258,og alpha
144,8377,0.001,0.55,0.5,0.23921568627450981,0.24806201550387597,0.4066666666666667,0.41830065359477125,-4.0531158447265625e-06,0.5225711415211359,og alpha
145,8377,0.001,0.55,0.6,0.27450980392156865,0.2570281124497991,0.4666666666666667,0.4444444444444445,-4.0531158447265625e-06,0.5203599750995636,og alpha
146,8377,0.001,0.55,0.7,0.30196078431372547,0.23931623931623933,0.5133333333333333,0.434108527131783,-4.0531158447265625e-06,0.5152573311328887,og alpha
147,8377,0.001,0.55,0.8,0.3764705882352941,0.23923444976076555,0.64,0.4807692307692307,-4.0531158447265625e-06,0.5108366590738297,og alpha
148,8377,0.001,0.55,0.9,0.45098039215686275,0.25531914893617025,0.7666666666666667,0.5783132530120481,-4.0531158447265625e-06,0.504348467985789,og alpha
149,8377,0.001,0.55,1.0,0.47058823529411764,0.25414364640883974,0.8,0.6052631578947368,-4.0531158447265625e-06,0.49679563601811727,og alpha
150,8377,0.001,0.1,0.65,0.49411764705882355,0.20858895705521474,0.84,0.5862068965517242,-4.0531158447265625e-06,0.48617721458276114,og beta
151,8377,0.001,0.2,0.65,0.5254901960784314,0.21935483870967742,0.8933333333333333,0.6799999999999999,-4.0531158447265625e-06,0.4765687054395676,og beta
152,8377,0.001,0.3,0.65,0.5254901960784314,0.2091503267973856,0.8933333333333333,0.6666666666666666,-4.0531158447265625e-06,0.4673569361368815,og beta
153,8377,0.001,0.4,0.65,0.5254901960784314,0.2091503267973856,0.8933333333333333,0.6666666666666666,-4.0531158447265625e-06,0.4632208003600438,og beta
154,8377,0.001,0.5,0.65,0.5254901960784314,0.2091503267973856,0.8933333333333333,0.6666666666666666,-4.0531158447265625e-06,0.46238458951314293,og beta
155,8377,0.001,0.6,0.65,0.5254901960784314,0.2091503267973856,0.8933333333333333,0.6666666666666666,-4.0531158447265625e-06,0.4654490049680074,og beta
156,8377,0.001,0.7,0.65,0.5254901960784314,0.2091503267973856,0.8933333333333333,0.6666666666666666,-4.0531158447265625e-06,0.4696964917580287,og beta
157,8377,0.001,0.8,0.65,0.5254901960784314,0.21935483870967742,0.8933333333333333,0.6799999999999999,-4.0531158447265625e-06,0.47527001857757567,og beta
158,8377,0.001,0.9,0.65,0.5176470588235295,0.21656050955414013,0.88,0.6538461538461537,-4.0531158447265625e-06,0.4811465827624003,og beta
159,8377,0.001,1.0,0.65,0.5137254901960784,0.225,0.8733333333333333,0.6545454545454547,-4.0531158447265625e-06,0.4864721820751826,og beta
160,7769,0.001,0.55,0.1,0.4823529411764706,0.2584269662921348,0.82,0.6301369863013699,-4.0531158447265625e-06,0.49898719489574433,og alpha
161,7769,0.001,0.55,0.2,0.37254901960784315,0.23809523809523814,0.6333333333333333,0.47619047619047616,-4.0531158447265625e-06,0.5083136872450511,og alpha
162,7769,0.001,0.55,0.3,0.2901960784313726,0.2551440329218107,0.49333333333333335,0.4492753623188405,-4.0531158447265625e-06,0.5167908509572346,og alpha
163,7769,0.001,0.55,0.4,0.24313725490196078,0.2490272373540856,0.41333333333333333,0.4210526315789474,-4.0531158447265625e-06,0.5221797066926956,og alpha
164,7769,0.001,0.55,0.5,0.23529411764705882,0.2471042471042471,0.4,0.41558441558441556,-4.0531158447265625e-06,0.522327047586441,og alpha
165,7769,0.001,0.55,0.6,0.25098039215686274,0.25098039215686274,0.4266666666666667,0.4266666666666667,-4.0531158447265625e-06,0.5199788171052933,og alpha
